timestamp,mmsi,vessel_name,country,anomaly_type,severity,detected_at,details_json
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-10-27T18:36:34Z,"{""gap_duration_minutes"": 43.3, ""gap_start"": ""2025-10-27T17:53:15Z"", ""gap_end"": ""2025-10-27T18:36:34Z"", ""last_position"": {""lat"": 70.9524, ""lon"": 19.5954}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-10-28T01:07:15Z,"{""gap_duration_minutes"": 58.6, ""gap_start"": ""2025-10-28T00:08:38Z"", ""gap_end"": ""2025-10-28T01:07:15Z"", ""last_position"": {""lat"": 70.6767, ""lon"": 18.8194}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,medium,2025-10-28T02:33:46Z,"{""gap_duration_minutes"": 86.5, ""gap_start"": ""2025-10-28T01:07:15Z"", ""gap_end"": ""2025-10-28T02:33:46Z"", ""last_position"": {""lat"": 70.6309, ""lon"": 18.9291}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,medium,2025-10-28T03:34:45Z,"{""gap_duration_minutes"": 61.0, ""gap_start"": ""2025-10-28T02:33:46Z"", ""gap_end"": ""2025-10-28T03:34:45Z"", ""last_position"": {""lat"": 70.5733, ""lon"": 19.1818}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-10-28T12:46:55Z,"{""gap_duration_minutes"": 40.2, ""gap_start"": ""2025-10-28T12:06:45Z"", ""gap_end"": ""2025-10-28T12:46:55Z"", ""last_position"": {""lat"": 70.5985, ""lon"": 19.1348}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-10-28T13:24:05Z,"{""gap_duration_minutes"": 37.2, ""gap_start"": ""2025-10-28T12:46:55Z"", ""gap_end"": ""2025-10-28T13:24:05Z"", ""last_position"": {""lat"": 70.587, ""lon"": 19.2623}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-10-28T16:48:36Z,"{""gap_duration_minutes"": 46.0, ""gap_start"": ""2025-10-28T16:02:35Z"", ""gap_end"": ""2025-10-28T16:48:36Z"", ""last_position"": {""lat"": 70.6441, ""lon"": 19.8544}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-10-29T01:08:34Z,"{""gap_duration_minutes"": 52.8, ""gap_start"": ""2025-10-29T00:15:46Z"", ""gap_end"": ""2025-10-29T01:08:34Z"", ""last_position"": {""lat"": 70.8696, ""lon"": 20.3681}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,medium,2025-10-29T02:55:24Z,"{""gap_duration_minutes"": 106.8, ""gap_start"": ""2025-10-29T01:08:34Z"", ""gap_end"": ""2025-10-29T02:55:24Z"", ""last_position"": {""lat"": 70.8207, ""lon"": 20.424}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-10-29T03:45:56Z,"{""gap_duration_minutes"": 50.5, ""gap_start"": ""2025-10-29T02:55:24Z"", ""gap_end"": ""2025-10-29T03:45:56Z"", ""last_position"": {""lat"": 70.7342, ""lon"": 20.3614}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-10-29T10:24:15Z,"{""gap_duration_minutes"": 30.6, ""gap_start"": ""2025-10-29T09:53:36Z"", ""gap_end"": ""2025-10-29T10:24:15Z"", ""last_position"": {""lat"": 70.5909, ""lon"": 19.0836}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-10-29T13:12:15Z,"{""gap_duration_minutes"": 42.3, ""gap_start"": ""2025-10-29T12:29:55Z"", ""gap_end"": ""2025-10-29T13:12:15Z"", ""last_position"": {""lat"": 70.5775, ""lon"": 19.3029}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-10-29T13:45:55Z,"{""gap_duration_minutes"": 33.7, ""gap_start"": ""2025-10-29T13:12:15Z"", ""gap_end"": ""2025-10-29T13:45:55Z"", ""last_position"": {""lat"": 70.5871, ""lon"": 19.1791}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-10-29T16:04:36Z,"{""gap_duration_minutes"": 36.7, ""gap_start"": ""2025-10-29T15:27:55Z"", ""gap_end"": ""2025-10-29T16:04:36Z"", ""last_position"": {""lat"": 70.5946, ""lon"": 19.0704}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,medium,2025-10-30T01:18:55Z,"{""gap_duration_minutes"": 68.5, ""gap_start"": ""2025-10-30T00:10:26Z"", ""gap_end"": ""2025-10-30T01:18:55Z"", ""last_position"": {""lat"": 70.6212, ""lon"": 18.7459}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,medium,2025-10-30T02:55:15Z,"{""gap_duration_minutes"": 96.3, ""gap_start"": ""2025-10-30T01:18:55Z"", ""gap_end"": ""2025-10-30T02:55:15Z"", ""last_position"": {""lat"": 70.6654, ""lon"": 18.9469}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-10-30T03:41:45Z,"{""gap_duration_minutes"": 46.5, ""gap_start"": ""2025-10-30T02:55:15Z"", ""gap_end"": ""2025-10-30T03:41:45Z"", ""last_position"": {""lat"": 70.669, ""lon"": 19.1479}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-10-30T13:09:45Z,"{""gap_duration_minutes"": 43.7, ""gap_start"": ""2025-10-30T12:26:05Z"", ""gap_end"": ""2025-10-30T13:09:45Z"", ""last_position"": {""lat"": 71.1592, ""lon"": 19.0319}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-10-30T13:40:46Z,"{""gap_duration_minutes"": 31.0, ""gap_start"": ""2025-10-30T13:09:45Z"", ""gap_end"": ""2025-10-30T13:40:46Z"", ""last_position"": {""lat"": 71.2595, ""lon"": 18.9818}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,medium,2025-10-30T15:05:26Z,"{""gap_duration_minutes"": 80.5, ""gap_start"": ""2025-10-30T13:44:57Z"", ""gap_end"": ""2025-10-30T15:05:26Z"", ""last_position"": {""lat"": 71.3383, ""lon"": 18.9467}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,medium,2025-10-30T16:21:05Z,"{""gap_duration_minutes"": 75.7, ""gap_start"": ""2025-10-30T15:05:26Z"", ""gap_end"": ""2025-10-30T16:21:05Z"", ""last_position"": {""lat"": 71.5164, ""lon"": 18.85}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-10-30T17:54:15Z,"{""gap_duration_minutes"": 58.7, ""gap_start"": ""2025-10-30T16:55:34Z"", ""gap_end"": ""2025-10-30T17:54:15Z"", ""last_position"": {""lat"": 71.7653, ""lon"": 18.7723}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,medium,2025-10-31T02:13:36Z,"{""gap_duration_minutes"": 94.5, ""gap_start"": ""2025-10-31T00:39:06Z"", ""gap_end"": ""2025-10-31T02:13:36Z"", ""last_position"": {""lat"": 72.8251, ""lon"": 18.365}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,medium,2025-10-31T03:24:16Z,"{""gap_duration_minutes"": 70.7, ""gap_start"": ""2025-10-31T02:13:36Z"", ""gap_end"": ""2025-10-31T03:24:16Z"", ""last_position"": {""lat"": 73.0364, ""lon"": 18.2537}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,medium,2025-10-31T05:14:56Z,"{""gap_duration_minutes"": 87.0, ""gap_start"": ""2025-10-31T03:47:56Z"", ""gap_end"": ""2025-10-31T05:14:56Z"", ""last_position"": {""lat"": 73.2433, ""lon"": 18.145}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,medium,2025-10-31T07:19:16Z,"{""gap_duration_minutes"": 95.3, ""gap_start"": ""2025-10-31T05:43:56Z"", ""gap_end"": ""2025-10-31T07:19:16Z"", ""last_position"": {""lat"": 73.4692, ""lon"": 18.0177}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,medium,2025-10-31T08:55:25Z,"{""gap_duration_minutes"": 91.5, ""gap_start"": ""2025-10-31T07:23:55Z"", ""gap_end"": ""2025-10-31T08:55:25Z"", ""last_position"": {""lat"": 73.7483, ""lon"": 17.855}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,medium,2025-10-31T10:29:55Z,"{""gap_duration_minutes"": 94.5, ""gap_start"": ""2025-10-31T08:55:25Z"", ""gap_end"": ""2025-10-31T10:29:55Z"", ""last_position"": {""lat"": 73.8904, ""lon"": 17.7475}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,medium,2025-10-31T11:35:15Z,"{""gap_duration_minutes"": 65.3, ""gap_start"": ""2025-10-31T10:29:55Z"", ""gap_end"": ""2025-10-31T11:35:15Z"", ""last_position"": {""lat"": 74.155, ""lon"": 17.3817}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-10-31T12:08:55Z,"{""gap_duration_minutes"": 33.7, ""gap_start"": ""2025-10-31T11:35:15Z"", ""gap_end"": ""2025-10-31T12:08:55Z"", ""last_position"": {""lat"": 74.3627, ""lon"": 17.1337}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-10-31T12:58:55Z,"{""gap_duration_minutes"": 47.0, ""gap_start"": ""2025-10-31T12:11:56Z"", ""gap_end"": ""2025-10-31T12:58:55Z"", ""last_position"": {""lat"": 74.4783, ""lon"": 16.9733}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-10-31T13:35:56Z,"{""gap_duration_minutes"": 37.0, ""gap_start"": ""2025-10-31T12:58:55Z"", ""gap_end"": ""2025-10-31T13:35:56Z"", ""last_position"": {""lat"": 74.6292, ""lon"": 16.7748}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,medium,2025-10-31T14:47:09Z,"{""gap_duration_minutes"": 64.2, ""gap_start"": ""2025-10-31T13:42:55Z"", ""gap_end"": ""2025-10-31T14:47:09Z"", ""last_position"": {""lat"": 74.7668, ""lon"": 16.5905}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-10-31T16:06:26Z,"{""gap_duration_minutes"": 48.0, ""gap_start"": ""2025-10-31T15:18:24Z"", ""gap_end"": ""2025-10-31T16:06:26Z"", ""last_position"": {""lat"": 75.0725, ""lon"": 16.1677}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,medium,2025-10-31T18:08:29Z,"{""gap_duration_minutes"": 74.3, ""gap_start"": ""2025-10-31T16:54:12Z"", ""gap_end"": ""2025-10-31T18:08:29Z"", ""last_position"": {""lat"": 75.3773, ""lon"": 15.703}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-10-31T19:17:55Z,"{""gap_duration_minutes"": 48.6, ""gap_start"": ""2025-10-31T18:29:18Z"", ""gap_end"": ""2025-10-31T19:17:55Z"", ""last_position"": {""lat"": 75.6738, ""lon"": 15.2283}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-10-31T20:56:19Z,"{""gap_duration_minutes"": 52.2, ""gap_start"": ""2025-10-31T20:04:05Z"", ""gap_end"": ""2025-10-31T20:56:19Z"", ""last_position"": {""lat"": 75.9615, ""lon"": 14.7849}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-10-31T22:23:54Z,"{""gap_duration_minutes"": 45.0, ""gap_start"": ""2025-10-31T21:38:55Z"", ""gap_end"": ""2025-10-31T22:23:54Z"", ""last_position"": {""lat"": 76.25, ""lon"": 14.2933}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,medium,2025-11-01T01:25:59.935103Z,"{""gap_duration_minutes"": 75.7, ""gap_start"": ""2025-11-01T00:10:18.205271Z"", ""gap_end"": ""2025-11-01T01:25:59.935103Z"", ""last_position"": {""lat"": 76.7281, ""lon"": 13.4699}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,medium,2025-11-01T02:56:42.902779Z,"{""gap_duration_minutes"": 90.7, ""gap_start"": ""2025-11-01T01:25:59.935103Z"", ""gap_end"": ""2025-11-01T02:56:42.902779Z"", ""last_position"": {""lat"": 76.9673, ""lon"": 13.0067}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-11-01T03:48:15.466406Z,"{""gap_duration_minutes"": 51.5, ""gap_start"": ""2025-11-01T02:56:42.902779Z"", ""gap_end"": ""2025-11-01T03:48:15.466406Z"", ""last_position"": {""lat"": 77.2491, ""lon"": 12.4429}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-11-01T20:35:53Z,"{""gap_duration_minutes"": 33.3, ""gap_start"": ""2025-11-01T20:02:35Z"", ""gap_end"": ""2025-11-01T20:35:53Z"", ""last_position"": {""lat"": 79.1661, ""lon"": 9.21}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,medium,2025-11-02T01:33:34.401426Z,"{""gap_duration_minutes"": 83.6, ""gap_start"": ""2025-11-02T00:09:59.984505Z"", ""gap_end"": ""2025-11-02T01:33:34.401426Z"", ""last_position"": {""lat"": 79.2855, ""lon"": 9.0669}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,medium,2025-11-02T03:09:12.979516Z,"{""gap_duration_minutes"": 95.6, ""gap_start"": ""2025-11-02T01:33:34.401426Z"", ""gap_end"": ""2025-11-02T03:09:12.979516Z"", ""last_position"": {""lat"": 79.3284, ""lon"": 9.0117}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-11-02T03:47:51.330592Z,"{""gap_duration_minutes"": 38.6, ""gap_start"": ""2025-11-02T03:09:12.979516Z"", ""gap_end"": ""2025-11-02T03:47:51.330592Z"", ""last_position"": {""lat"": 79.3701, ""lon"": 8.9613}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-11-02T13:06:36Z,"{""gap_duration_minutes"": 31.7, ""gap_start"": ""2025-11-02T12:34:54.119215Z"", ""gap_end"": ""2025-11-02T13:06:36Z"", ""last_position"": {""lat"": 79.363, ""lon"": 8.235}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-11-02T16:15:18Z,"{""gap_duration_minutes"": 33.4, ""gap_start"": ""2025-11-02T15:41:52Z"", ""gap_end"": ""2025-11-02T16:15:18Z"", ""last_position"": {""lat"": 78.7333, ""lon"": 7.855}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,medium,2025-11-02T18:25:26Z,"{""gap_duration_minutes"": 94.5, ""gap_start"": ""2025-11-02T16:50:59Z"", ""gap_end"": ""2025-11-02T18:25:26Z"", ""last_position"": {""lat"": 78.5063, ""lon"": 7.7466}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-11-02T19:25:26Z,"{""gap_duration_minutes"": 60.0, ""gap_start"": ""2025-11-02T18:25:26Z"", ""gap_end"": ""2025-11-02T19:25:26Z"", ""last_position"": {""lat"": 78.2001, ""lon"": 7.5599}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-11-02T21:34:35Z,"{""gap_duration_minutes"": 31.0, ""gap_start"": ""2025-11-02T21:03:35Z"", ""gap_end"": ""2025-11-02T21:34:35Z"", ""last_position"": {""lat"": 77.6785, ""lon"": 7.3032}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-11-02T22:38:44Z,"{""gap_duration_minutes"": 38.8, ""gap_start"": ""2025-11-02T21:59:54Z"", ""gap_end"": ""2025-11-02T22:38:44Z"", ""last_position"": {""lat"": 77.4921, ""lon"": 7.2045}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,medium,2025-11-03T00:13:16Z,"{""gap_duration_minutes"": 74.0, ""gap_start"": ""2025-11-02T22:59:16Z"", ""gap_end"": ""2025-11-03T00:13:16Z"", ""last_position"": {""lat"": 77.2928, ""lon"": 7.1187}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,medium,2025-11-03T01:47:51Z,"{""gap_duration_minutes"": 94.6, ""gap_start"": ""2025-11-03T00:13:16Z"", ""gap_end"": ""2025-11-03T01:47:51Z"", ""last_position"": {""lat"": 77.0458, ""lon"": 7.0168}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,medium,2025-11-03T03:21:26Z,"{""gap_duration_minutes"": 93.6, ""gap_start"": ""2025-11-03T01:47:51Z"", ""gap_end"": ""2025-11-03T03:21:26Z"", ""last_position"": {""lat"": 76.7283, ""lon"": 6.91}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-11-03T04:17:05Z,"{""gap_duration_minutes"": 55.6, ""gap_start"": ""2025-11-03T03:21:26Z"", ""gap_end"": ""2025-11-03T04:17:05Z"", ""last_position"": {""lat"": 76.4305, ""lon"": 6.7718}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-11-03T04:55:16Z,"{""gap_duration_minutes"": 38.2, ""gap_start"": ""2025-11-03T04:17:05Z"", ""gap_end"": ""2025-11-03T04:55:16Z"", ""last_position"": {""lat"": 76.2494, ""lon"": 6.6891}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-11-03T05:39:25Z,"{""gap_duration_minutes"": 44.1, ""gap_start"": ""2025-11-03T04:55:16Z"", ""gap_end"": ""2025-11-03T05:39:25Z"", ""last_position"": {""lat"": 76.1247, ""lon"": 6.6384}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,medium,2025-11-03T07:15:16Z,"{""gap_duration_minutes"": 95.8, ""gap_start"": ""2025-11-03T05:39:25Z"", ""gap_end"": ""2025-11-03T07:15:16Z"", ""last_position"": {""lat"": 75.9811, ""lon"": 6.5832}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,medium,2025-11-03T08:51:06Z,"{""gap_duration_minutes"": 95.8, ""gap_start"": ""2025-11-03T07:15:16Z"", ""gap_end"": ""2025-11-03T08:51:06Z"", ""last_position"": {""lat"": 75.6749, ""lon"": 6.4731}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,medium,2025-11-03T10:24:15Z,"{""gap_duration_minutes"": 93.2, ""gap_start"": ""2025-11-03T08:51:06Z"", ""gap_end"": ""2025-11-03T10:24:15Z"", ""last_position"": {""lat"": 75.3836, ""lon"": 6.391}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,medium,2025-11-03T12:02:51Z,"{""gap_duration_minutes"": 93.0, ""gap_start"": ""2025-11-03T10:29:50Z"", ""gap_end"": ""2025-11-03T12:02:51Z"", ""last_position"": {""lat"": 75.0783, ""lon"": 6.2667}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-11-03T12:58:06Z,"{""gap_duration_minutes"": 55.2, ""gap_start"": ""2025-11-03T12:02:51Z"", ""gap_end"": ""2025-11-03T12:58:06Z"", ""last_position"": {""lat"": 74.79, ""lon"": 6.1667}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,273437550,VITYAZ,Russia,transmission_gap,low,2025-11-03T13:39:56Z,"{""gap_duration_minutes"": 41.8, ""gap_start"": ""2025-11-03T12:58:06Z"", ""gap_end"": ""2025-11-03T13:39:56Z"", ""last_position"": {""lat"": 74.6169, ""lon"": 6.1104}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,413513310,SHUN XIN HE XIE,China,transmission_gap,low,2025-10-27T18:36:28Z,"{""gap_duration_minutes"": 43.3, ""gap_start"": ""2025-10-27T17:53:08Z"", ""gap_end"": ""2025-10-27T18:36:28Z"", ""last_position"": {""lat"": 59.4879, ""lon"": 10.5629}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,413513310,SHUN XIN HE XIE,China,transmission_gap,low,2025-10-28T01:07:09Z,"{""gap_duration_minutes"": 58.5, ""gap_start"": ""2025-10-28T00:08:39Z"", ""gap_end"": ""2025-10-28T01:07:09Z"", ""last_position"": {""lat"": 58.6346, ""lon"": 9.8683}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,413513310,SHUN XIN HE XIE,China,transmission_gap,medium,2025-10-28T02:33:39Z,"{""gap_duration_minutes"": 86.5, ""gap_start"": ""2025-10-28T01:07:09Z"", ""gap_end"": ""2025-10-28T02:33:39Z"", ""last_position"": {""lat"": 58.5227, ""lon"": 9.6203}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,413513310,SHUN XIN HE XIE,China,transmission_gap,medium,2025-10-28T03:34:48Z,"{""gap_duration_minutes"": 61.1, ""gap_start"": ""2025-10-28T02:33:39Z"", ""gap_end"": ""2025-10-28T03:34:48Z"", ""last_position"": {""lat"": 58.3347, ""lon"": 9.3054}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,413513310,SHUN XIN HE XIE,China,transmission_gap,low,2025-10-28T04:56:18Z,"{""gap_duration_minutes"": 52.2, ""gap_start"": ""2025-10-28T04:04:05Z"", ""gap_end"": ""2025-10-28T04:56:18Z"", ""last_position"": {""lat"": 58.145, ""lon"": 8.9783}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,314398000,WILSON FINNFJORD,Barbados,transmission_gap,low,2025-10-27T17:31:27Z,"{""gap_duration_minutes"": 32.3, ""gap_start"": ""2025-10-27T16:59:09Z"", ""gap_end"": ""2025-10-27T17:31:27Z"", ""last_position"": {""lat"": 60.8829, ""lon"": 6.8414}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,314398000,WILSON FINNFJORD,Barbados,transmission_gap,low,2025-10-27T18:31:28Z,"{""gap_duration_minutes"": 48.0, ""gap_start"": ""2025-10-27T17:43:28Z"", ""gap_end"": ""2025-10-27T18:31:28Z"", ""last_position"": {""lat"": 60.8828, ""lon"": 6.8415}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,314398000,WILSON FINNFJORD,Barbados,transmission_gap,medium,2025-10-27T21:49:27Z,"{""gap_duration_minutes"": 114.0, ""gap_start"": ""2025-10-27T19:55:28Z"", ""gap_end"": ""2025-10-27T21:49:27Z"", ""last_position"": {""lat"": 60.8828, ""lon"": 6.8415}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,314398000,WILSON FINNFJORD,Barbados,transmission_gap,low,2025-10-27T22:31:26Z,"{""gap_duration_minutes"": 42.0, ""gap_start"": ""2025-10-27T21:49:27Z"", ""gap_end"": ""2025-10-27T22:31:26Z"", ""last_position"": {""lat"": 60.8828, ""lon"": 6.8415}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,314398000,WILSON FINNFJORD,Barbados,transmission_gap,low,2025-10-27T23:13:29Z,"{""gap_duration_minutes"": 42.0, ""gap_start"": ""2025-10-27T22:31:26Z"", ""gap_end"": ""2025-10-27T23:13:29Z"", ""last_position"": {""lat"": 60.8829, ""lon"": 6.8415}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,314398000,WILSON FINNFJORD,Barbados,transmission_gap,medium,2025-10-28T00:57:07Z,"{""gap_duration_minutes"": 61.6, ""gap_start"": ""2025-10-27T23:55:28Z"", ""gap_end"": ""2025-10-28T00:57:07Z"", ""last_position"": {""lat"": 60.8828, ""lon"": 6.8415}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,314398000,WILSON FINNFJORD,Barbados,transmission_gap,medium,2025-10-28T02:33:06Z,"{""gap_duration_minutes"": 96.0, ""gap_start"": ""2025-10-28T00:57:07Z"", ""gap_end"": ""2025-10-28T02:33:06Z"", ""last_position"": {""lat"": 60.8828, ""lon"": 6.8415}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,314398000,WILSON FINNFJORD,Barbados,transmission_gap,low,2025-10-28T03:06:00Z,"{""gap_duration_minutes"": 32.9, ""gap_start"": ""2025-10-28T02:33:06Z"", ""gap_end"": ""2025-10-28T03:06:00Z"", ""last_position"": {""lat"": 60.8828, ""lon"": 6.8414}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,314398000,WILSON FINNFJORD,Barbados,transmission_gap,low,2025-10-28T03:46:12Z,"{""gap_duration_minutes"": 40.2, ""gap_start"": ""2025-10-28T03:06:00Z"", ""gap_end"": ""2025-10-28T03:46:12Z"", ""last_position"": {""lat"": 60.8829, ""lon"": 6.8413}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,314398000,WILSON FINNFJORD,Barbados,transmission_gap,high,2025-10-28T07:11:05Z,"{""gap_duration_minutes"": 204.9, ""gap_start"": ""2025-10-28T03:46:12Z"", ""gap_end"": ""2025-10-28T07:11:05Z"", ""last_position"": {""lat"": 60.8829, ""lon"": 6.8413}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,314398000,WILSON FINNFJORD,Barbados,transmission_gap,low,2025-10-28T08:26:13Z,"{""gap_duration_minutes"": 56.6, ""gap_start"": ""2025-10-28T07:29:34Z"", ""gap_end"": ""2025-10-28T08:26:13Z"", ""last_position"": {""lat"": 60.8829, ""lon"": 6.8412}, ""near_border"": false}"
2025-11-03T14:46:12.521201Z,314398000,WILSON FINNFJORD,Barbados,transmission_gap,medium,2025-10-28T10:20:15Z,"{""gap_duration_minutes"": 87.0, ""gap_start"": ""2025-10-28T08:53:15Z"", ""gap_end"": ""2025-10-28T10:20:15Z"", ""last_position"": {""lat"": 60.8827, ""lon"": 6.8414}, ""near_border"": false}"
